CustomerID,Recency,Frequency,Monetary,Customer_Lifetime_Value,Cluster,Segment
13895.0,28,4,2593.07,2593.07,0,Regular / Moderate-Value Customers
13897.0,50,1,311.16,311.16,0,Regular / Moderate-Value Customers
13898.0,326,1,155.93,155.93,1,At-Risk / Low-Value Customers
13899.0,16,2,388.52,388.52,0,Regular / Moderate-Value Customers
13900.0,183,3,740.95,740.95,1,At-Risk / Low-Value Customers
13901.0,72,5,2867.2,2867.2,0,Regular / Moderate-Value Customers
13904.0,37,2,332.64,332.64,0,Regular / Moderate-Value Customers
13908.0,80,4,2369.55,2369.55,0,Regular / Moderate-Value Customers
13911.0,57,9,2580.91,2580.91,0,Regular / Moderate-Value Customers
13914.0,12,2,626.45,626.45,0,Regular / Moderate-Value Customers
13917.0,50,2,272.04,272.04,0,Regular / Moderate-Value Customers
13918.0,50,2,1212.8400000000001,1212.8400000000001,0,Regular / Moderate-Value Customers
13919.0,59,2,384.81,384.81,0,Regular / Moderate-Value Customers
13922.0,352,1,172.25,172.25,1,At-Risk / Low-Value Customers
13923.0,54,1,351.13,351.13,0,Regular / Moderate-Value Customers
13924.0,2,6,1838.8500000000001,1838.8500000000001,0,Regular / Moderate-Value Customers
13925.0,93,4,678.25,678.25,0,Regular / Moderate-Value Customers
13926.0,23,1,223.85000000000002,223.85000000000002,0,Regular / Moderate-Value Customers
13927.0,75,1,348.99,348.99,0,Regular / Moderate-Value Customers
13928.0,11,4,464.57,464.57,0,Regular / Moderate-Value Customers
13929.0,169,2,842.65,842.65,1,At-Risk / Low-Value Customers
13930.0,58,2,337.34,337.34,0,Regular / Moderate-Value Customers
13931.0,96,2,1237.53,1237.53,0,Regular / Moderate-Value Customers
13932.0,295,1,307.4,307.4,1,At-Risk / Low-Value Customers
13933.0,109,2,608.7900000000001,608.7900000000001,0,Regular / Moderate-Value Customers
13934.0,264,1,922.1,922.1,1,At-Risk / Low-Value Customers
13936.0,180,1,376.58,376.58,1,At-Risk / Low-Value Customers
13937.0,169,1,158.85,158.85,1,At-Risk / Low-Value Customers
13938.0,35,1,71.66,71.66,0,Regular / Moderate-Value Customers
13939.0,23,3,568.55,568.55,0,Regular / Moderate-Value Customers
13940.0,17,4,839.14,839.14,0,Regular / Moderate-Value Customers
13941.0,22,5,5112.96,5112.96,0,Regular / Moderate-Value Customers
13946.0,79,3,561.5699999999999,561.5699999999999,0,Regular / Moderate-Value Customers
13947.0,65,1,90.6,90.6,0,Regular / Moderate-Value Customers
13948.0,361,1,102.0,102.0,1,At-Risk / Low-Value Customers
13949.0,3,6,2427.32,2427.32,0,Regular / Moderate-Value Customers
13950.0,11,4,745.06,745.06,0,Regular / Moderate-Value Customers
13951.0,176,3,674.45,674.45,1,At-Risk / Low-Value Customers
13952.0,218,2,3251.071,3251.071,1,At-Risk / Low-Value Customers
13953.0,7,7,3515.68,3515.68,0,Regular / Moderate-Value Customers
13954.0,2,2,439.92,439.92,0,Regular / Moderate-Value Customers
13955.0,154,2,322.96,322.96,1,At-Risk / Low-Value Customers
13956.0,5,5,1019.27,1019.27,0,Regular / Moderate-Value Customers
13959.0,79,3,594.04,594.04,0,Regular / Moderate-Value Customers
13960.0,21,2,230.22,230.22,0,Regular / Moderate-Value Customers
13962.0,22,2,169.55,169.55,0,Regular / Moderate-Value Customers
13963.0,308,4,664.54,664.54,1,At-Risk / Low-Value Customers
13967.0,146,1,80.7,80.7,1,At-Risk / Low-Value Customers
13969.0,7,18,9024.17,9024.17,3,Loyal / Valuable Customers
13971.0,19,8,2758.26,2758.26,0,Regular / Moderate-Value Customers
13972.0,71,2,190.25,190.25,0,Regular / Moderate-Value Customers
13973.0,287,1,264.7,264.7,1,At-Risk / Low-Value Customers
13974.0,49,1,413.59000000000003,413.59000000000003,0,Regular / Moderate-Value Customers
13975.0,31,6,2461.2400000000002,2461.2400000000002,0,Regular / Moderate-Value Customers
13976.0,207,1,357.98,357.98,1,At-Risk / Low-Value Customers
13978.0,15,2,196.79000000000002,196.79000000000002,0,Regular / Moderate-Value Customers
13979.0,73,1,869.87,869.87,0,Regular / Moderate-Value Customers
13980.0,60,1,200.14,200.14,0,Regular / Moderate-Value Customers
13982.0,39,4,1871.81,1871.81,0,Regular / Moderate-Value Customers
13983.0,30,12,2603.43,2603.43,0,Regular / Moderate-Value Customers
13984.0,27,5,920.51,920.51,0,Regular / Moderate-Value Customers
13985.0,4,15,7060.13,7060.13,3,Loyal / Valuable Customers
13986.0,17,1,320.46,320.46,0,Regular / Moderate-Value Customers
13988.0,20,6,4147.96,4147.96,0,Regular / Moderate-Value Customers
13989.0,66,2,1266.08,1266.08,0,Regular / Moderate-Value Customers
13990.0,213,1,311.3,311.3,1,At-Risk / Low-Value Customers
13991.0,12,6,852.88,852.88,0,Regular / Moderate-Value Customers
13992.0,30,1,76.8,76.8,0,Regular / Moderate-Value Customers
13993.0,43,9,3466.36,3466.36,0,Regular / Moderate-Value Customers
13994.0,4,6,2274.14,2274.14,0,Regular / Moderate-Value Customers
13995.0,15,5,1393.69,1393.69,0,Regular / Moderate-Value Customers
13999.0,10,12,3901.81,3901.81,0,Regular / Moderate-Value Customers
14000.0,211,1,635.66,635.66,1,At-Risk / Low-Value Customers
14001.0,46,3,2043.0800000000002,2043.0800000000002,0,Regular / Moderate-Value Customers
14002.0,134,2,529.73,529.73,0,Regular / Moderate-Value Customers
14004.0,43,7,4582.64,4582.64,0,Regular / Moderate-Value Customers
14005.0,10,5,2874.72,2874.72,0,Regular / Moderate-Value Customers
14006.0,116,3,962.19,962.19,0,Regular / Moderate-Value Customers
14009.0,198,2,695.61,695.61,1,At-Risk / Low-Value Customers
14012.0,278,1,328.8,328.8,1,At-Risk / Low-Value Customers
14013.0,110,3,473.02,473.02,0,Regular / Moderate-Value Customers
14014.0,77,1,505.18,505.18,0,Regular / Moderate-Value Customers
14015.0,53,1,917.34,917.34,0,Regular / Moderate-Value Customers
14016.0,162,4,4341.21,4341.21,1,At-Risk / Low-Value Customers
14019.0,47,3,1421.61,1421.61,0,Regular / Moderate-Value Customers
14020.0,17,2,642.8,642.8,0,Regular / Moderate-Value Customers
14021.0,155,3,631.9,631.9,1,At-Risk / Low-Value Customers
14022.0,225,1,440.0,440.0,1,At-Risk / Low-Value Customers
14023.0,7,2,584.07,584.07,0,Regular / Moderate-Value Customers
14024.0,122,2,327.7,327.7,0,Regular / Moderate-Value Customers
14027.0,61,1,104.82,104.82,0,Regular / Moderate-Value Customers
14029.0,63,2,467.66,467.66,0,Regular / Moderate-Value Customers
14030.0,18,8,2358.84,2358.84,0,Regular / Moderate-Value Customers
14031.0,7,19,17286.86,17286.86,3,Loyal / Valuable Customers
14032.0,2,11,2975.59,2975.59,0,Regular / Moderate-Value Customers
14034.0,22,3,648.89,648.89,0,Regular / Moderate-Value Customers
14035.0,29,5,1428.02,1428.02,0,Regular / Moderate-Value Customers
14036.0,285,1,626.65,626.65,1,At-Risk / Low-Value Customers
14037.0,176,2,147.20000000000002,147.20000000000002,1,At-Risk / Low-Value Customers
14038.0,78,3,1560.38,1560.38,0,Regular / Moderate-Value Customers
14039.0,33,1,152.2,152.2,0,Regular / Moderate-Value Customers
14040.0,41,12,3560.32,3560.32,0,Regular / Moderate-Value Customers
14041.0,266,1,141.41,141.41,1,At-Risk / Low-Value Customers
14044.0,27,4,646.42,646.42,0,Regular / Moderate-Value Customers
14045.0,109,4,1659.75,1659.75,0,Regular / Moderate-Value Customers
14046.0,284,1,154.99,154.99,1,At-Risk / Low-Value Customers
14047.0,9,5,1308.6100000000001,1308.6100000000001,0,Regular / Moderate-Value Customers
14048.0,305,1,409.93,409.93,1,At-Risk / Low-Value Customers
14049.0,17,4,5578.72,5578.72,0,Regular / Moderate-Value Customers
14050.0,32,2,746.36,746.36,0,Regular / Moderate-Value Customers
14051.0,1,23,15610.390000000001,15610.390000000001,3,Loyal / Valuable Customers
14052.0,20,1,225.36,225.36,0,Regular / Moderate-Value Customers
14053.0,124,2,260.25,260.25,0,Regular / Moderate-Value Customers
14054.0,65,1,92.46,92.46,0,Regular / Moderate-Value Customers
14055.0,106,1,725.6400000000001,725.6400000000001,0,Regular / Moderate-Value Customers
14056.0,1,23,8152.71,8152.71,3,Loyal / Valuable Customers
14057.0,24,17,6211.66,6211.66,3,Loyal / Valuable Customers
14059.0,267,1,183.6,183.6,1,At-Risk / Low-Value Customers
14060.0,5,19,6140.42,6140.42,3,Loyal / Valuable Customers
14062.0,10,12,10464.85,10464.85,3,Loyal / Valuable Customers
14064.0,29,5,1334.34,1334.34,0,Regular / Moderate-Value Customers
14066.0,267,1,152.55,152.55,1,At-Risk / Low-Value Customers
14067.0,64,2,374.7,374.7,0,Regular / Moderate-Value Customers
14068.0,320,1,265.85,265.85,1,At-Risk / Low-Value Customers
14071.0,4,8,1437.57,1437.57,0,Regular / Moderate-Value Customers
14073.0,32,1,151.04,151.04,0,Regular / Moderate-Value Customers
14075.0,5,3,942.26,942.26,0,Regular / Moderate-Value Customers
14076.0,129,1,118.67,118.67,0,Regular / Moderate-Value Customers
14077.0,41,5,499.41999999999996,499.41999999999996,0,Regular / Moderate-Value Customers
14078.0,102,6,1049.37,1049.37,0,Regular / Moderate-Value Customers
14079.0,125,1,375.1,375.1,0,Regular / Moderate-Value Customers
14080.0,33,1,45.599999999999994,45.599999999999994,0,Regular / Moderate-Value Customers
14081.0,302,2,921.62,921.62,1,At-Risk / Low-Value Customers
14082.0,365,1,182.25,182.25,1,At-Risk / Low-Value Customers
14083.0,4,9,1002.9,1002.9,0,Regular / Moderate-Value Customers
14085.0,2,18,4421.29,4421.29,3,Loyal / Valuable Customers
14087.0,3,1,191.47,191.47,0,Regular / Moderate-Value Customers
14088.0,10,13,50491.81,50491.81,3,Loyal / Valuable Customers
14089.0,57,1,158.75,158.75,0,Regular / Moderate-Value Customers
14090.0,325,1,76.32000000000001,76.32000000000001,1,At-Risk / Low-Value Customers
14092.0,8,14,4076.91,4076.91,0,Regular / Moderate-Value Customers
14093.0,12,1,433.86,433.86,0,Regular / Moderate-Value Customers
14096.0,4,17,65164.79,65164.79,3,Loyal / Valuable Customers
14098.0,37,1,147.35,147.35,0,Regular / Moderate-Value Customers
14099.0,16,11,3104.17,3104.17,0,Regular / Moderate-Value Customers
14100.0,138,1,191.95000000000002,191.95000000000002,0,Regular / Moderate-Value Customers
14101.0,74,6,5976.79,5976.79,0,Regular / Moderate-Value Customers
14102.0,5,5,1105.8799999999999,1105.8799999999999,0,Regular / Moderate-Value Customers
14104.0,155,2,216.20999999999998,216.20999999999998,1,At-Risk / Low-Value Customers
14105.0,239,1,1266.23,1266.23,1,At-Risk / Low-Value Customers
14107.0,52,7,2703.23,2703.23,0,Regular / Moderate-Value Customers
14108.0,31,2,597.91,597.91,0,Regular / Moderate-Value Customers
14109.0,73,1,144.2,144.2,0,Regular / Moderate-Value Customers
14110.0,4,12,5683.15,5683.15,0,Regular / Moderate-Value Customers
14111.0,14,4,692.85,692.85,0,Regular / Moderate-Value Customers
14112.0,23,7,2915.15,2915.15,0,Regular / Moderate-Value Customers
14113.0,4,4,1840.42,1840.42,0,Regular / Moderate-Value Customers
14114.0,274,2,386.53,386.53,1,At-Risk / Low-Value Customers
14116.0,20,5,1382.74,1382.74,0,Regular / Moderate-Value Customers
14117.0,144,1,90.0,90.0,1,At-Risk / Low-Value Customers
14121.0,4,4,2780.15,2780.15,0,Regular / Moderate-Value Customers
14124.0,84,1,419.58000000000004,419.58000000000004,0,Regular / Moderate-Value Customers
14125.0,11,3,2720.63,2720.63,0,Regular / Moderate-Value Customers
14126.0,8,3,706.1300000000001,706.1300000000001,0,Regular / Moderate-Value Customers
14127.0,123,3,709.71,709.71,0,Regular / Moderate-Value Customers
14128.0,61,2,637.5,637.5,0,Regular / Moderate-Value Customers
14129.0,2,5,1123.8600000000001,1123.8600000000001,0,Regular / Moderate-Value Customers
14130.0,319,1,480.91,480.91,1,At-Risk / Low-Value Customers
14132.0,2,11,3586.0299999999997,3586.0299999999997,0,Regular / Moderate-Value Customers
14133.0,130,3,605.64,605.64,0,Regular / Moderate-Value Customers
14135.0,2,15,4690.31,4690.31,3,Loyal / Valuable Customers
14138.0,2,2,965.8800000000001,965.8800000000001,0,Regular / Moderate-Value Customers
14139.0,46,1,415.82,415.82,0,Regular / Moderate-Value Customers
14140.0,4,2,935.05,935.05,0,Regular / Moderate-Value Customers
14141.0,3,4,915.13,915.13,0,Regular / Moderate-Value Customers
14142.0,373,1,311.81,311.81,1,At-Risk / Low-Value Customers
14143.0,134,1,115.8,115.8,0,Regular / Moderate-Value Customers
14145.0,47,4,3742.2,3742.2,0,Regular / Moderate-Value Customers
14146.0,9,5,4191.0,4191.0,0,Regular / Moderate-Value Customers
14147.0,78,2,483.4,483.4,0,Regular / Moderate-Value Customers
14148.0,234,1,157.2,157.2,1,At-Risk / Low-Value Customers
14149.0,221,1,446.62,446.62,1,At-Risk / Low-Value Customers
14150.0,36,2,658.64,658.64,0,Regular / Moderate-Value Customers
14152.0,75,2,621.29,621.29,0,Regular / Moderate-Value Customers
14154.0,239,2,1345.62,1345.62,1,At-Risk / Low-Value Customers
14155.0,266,1,118.75,118.75,1,At-Risk / Low-Value Customers
14156.0,10,55,117210.08,117210.08,2,High-Value Customers
14157.0,20,2,424.89000000000004,424.89000000000004,0,Regular / Moderate-Value Customers
14158.0,40,1,507.66,507.66,0,Regular / Moderate-Value Customers
14159.0,20,11,4630.35,4630.35,0,Regular / Moderate-Value Customers
14161.0,216,3,1097.6200000000001,1097.6200000000001,1,At-Risk / Low-Value Customers
14162.0,174,2,289.36,289.36,1,At-Risk / Low-Value Customers
14163.0,87,4,2445.91,2445.91,0,Regular / Moderate-Value Customers
14164.0,71,2,1631.77,1631.77,0,Regular / Moderate-Value Customers
14165.0,276,1,120.44,120.44,1,At-Risk / Low-Value Customers
14167.0,39,4,562.59,562.59,0,Regular / Moderate-Value Customers
14171.0,98,1,363.79,363.79,0,Regular / Moderate-Value Customers
14173.0,11,4,450.84,450.84,0,Regular / Moderate-Value Customers
14174.0,33,1,134.46,134.46,0,Regular / Moderate-Value Customers
14175.0,60,3,3222.3,3222.3,0,Regular / Moderate-Value Customers
14176.0,297,4,576.9000000000001,576.9000000000001,1,At-Risk / Low-Value Customers
14177.0,86,4,549.46,549.46,0,Regular / Moderate-Value Customers
14178.0,9,7,1600.26,1600.26,0,Regular / Moderate-Value Customers
14179.0,41,2,701.57,701.57,0,Regular / Moderate-Value Customers
14180.0,11,25,4748.52,4748.52,3,Loyal / Valuable Customers
14184.0,67,1,452.89,452.89,0,Regular / Moderate-Value Customers
14185.0,331,1,197.65,197.65,1,At-Risk / Low-Value Customers
14188.0,31,6,2054.36,2054.36,0,Regular / Moderate-Value Customers
14189.0,2,15,4654.08,4654.08,3,Loyal / Valuable Customers
14191.0,2,13,4684.76,4684.76,0,Regular / Moderate-Value Customers
14193.0,68,2,853.39,853.39,0,Regular / Moderate-Value Customers
14194.0,5,21,11349.52,11349.52,3,Loyal / Valuable Customers
14195.0,202,2,1012.0,1012.0,1,At-Risk / Low-Value Customers
14196.0,107,1,335.52,335.52,0,Regular / Moderate-Value Customers
14198.0,18,4,701.4,701.4,0,Regular / Moderate-Value Customers
14199.0,218,1,185.39999999999998,185.39999999999998,1,At-Risk / Low-Value Customers
14201.0,60,7,747.44,747.44,0,Regular / Moderate-Value Customers
14204.0,2,1,150.61,150.61,0,Regular / Moderate-Value Customers
14205.0,17,2,466.7,466.7,0,Regular / Moderate-Value Customers
14206.0,239,1,328.15999999999997,328.15999999999997,1,At-Risk / Low-Value Customers
14208.0,95,1,151.74,151.74,0,Regular / Moderate-Value Customers
14209.0,11,6,2073.43,2073.43,0,Regular / Moderate-Value Customers
14210.0,106,6,1905.8400000000001,1905.8400000000001,0,Regular / Moderate-Value Customers
14211.0,53,9,2241.1,2241.1,0,Regular / Moderate-Value Customers
14212.0,90,1,1070.48,1070.48,0,Regular / Moderate-Value Customers
14214.0,31,5,1004.38,1004.38,0,Regular / Moderate-Value Customers
14215.0,12,6,1789.72,1789.72,0,Regular / Moderate-Value Customers
14216.0,3,4,1839.3,1839.3,0,Regular / Moderate-Value Customers
14217.0,2,17,2004.98,2004.98,3,Loyal / Valuable Customers
14218.0,43,1,169.48000000000002,169.48000000000002,0,Regular / Moderate-Value Customers
14219.0,4,1,89.94,89.94,0,Regular / Moderate-Value Customers
14220.0,247,2,632.4,632.4,1,At-Risk / Low-Value Customers
14221.0,42,9,3432.8,3432.8,0,Regular / Moderate-Value Customers
14222.0,177,1,683.17,683.17,1,At-Risk / Low-Value Customers
14223.0,92,3,991.13,991.13,0,Regular / Moderate-Value Customers
14224.0,110,4,1009.73,1009.73,0,Regular / Moderate-Value Customers
14226.0,29,5,2214.79,2214.79,0,Regular / Moderate-Value Customers
14227.0,26,10,3350.96,3350.96,0,Regular / Moderate-Value Customers
14229.0,52,3,1547.2,1547.2,0,Regular / Moderate-Value Customers
14231.0,184,3,925.71,925.71,1,At-Risk / Low-Value Customers
14232.0,43,5,2048.07,2048.07,0,Regular / Moderate-Value Customers
14233.0,49,4,1462.72,1462.72,0,Regular / Moderate-Value Customers
14234.0,22,4,754.12,754.12,0,Regular / Moderate-Value Customers
14235.0,75,5,3144.86,3144.86,0,Regular / Moderate-Value Customers
14236.0,81,2,490.86,490.86,0,Regular / Moderate-Value Customers
14237.0,373,1,161.0,161.0,1,At-Risk / Low-Value Customers
14238.0,326,1,146.85,146.85,1,At-Risk / Low-Value Customers
14239.0,43,11,2380.85,2380.85,0,Regular / Moderate-Value Customers
14240.0,30,2,890.34,890.34,0,Regular / Moderate-Value Customers
14241.0,184,1,213.70000000000002,213.70000000000002,1,At-Risk / Low-Value Customers
14242.0,235,2,280.55,280.55,1,At-Risk / Low-Value Customers
14243.0,9,10,2588.77,2588.77,0,Regular / Moderate-Value Customers
14245.0,220,2,1693.45,1693.45,1,At-Risk / Low-Value Customers
14246.0,111,3,1474.06,1474.06,0,Regular / Moderate-Value Customers
14247.0,278,1,136.76999999999998,136.76999999999998,1,At-Risk / Low-Value Customers
14248.0,318,1,302.58,302.58,1,At-Risk / Low-Value Customers
14250.0,7,3,1904.05,1904.05,0,Regular / Moderate-Value Customers
14251.0,2,5,2879.7000000000003,2879.7000000000003,0,Regular / Moderate-Value Customers
14256.0,260,2,969.0600000000001,969.0600000000001,1,At-Risk / Low-Value Customers
14257.0,64,5,3099.7200000000003,3099.7200000000003,0,Regular / Moderate-Value Customers
14258.0,9,9,12669.98,12669.98,0,Regular / Moderate-Value Customers
14259.0,142,1,120.0,120.0,0,Regular / Moderate-Value Customers
14261.0,51,2,1163.45,1163.45,0,Regular / Moderate-Value Customers
14262.0,8,8,2618.23,2618.23,0,Regular / Moderate-Value Customers
14264.0,155,2,333.97,333.97,1,At-Risk / Low-Value Customers
14265.0,109,2,530.18,530.18,0,Regular / Moderate-Value Customers
14267.0,163,3,1516.24,1516.24,1,At-Risk / Low-Value Customers
14270.0,332,1,492.65000000000003,492.65000000000003,1,At-Risk / Low-Value Customers
14271.0,226,1,112.32,112.32,1,At-Risk / Low-Value Customers
14272.0,74,2,437.96,437.96,0,Regular / Moderate-Value Customers
14273.0,51,4,559.97,559.97,0,Regular / Moderate-Value Customers
14276.0,99,3,1119.74,1119.74,0,Regular / Moderate-Value Customers
14277.0,15,3,4188.0,4188.0,0,Regular / Moderate-Value Customers
14280.0,197,1,134.04,134.04,1,At-Risk / Low-Value Customers
14282.0,3,15,3701.44,3701.44,3,Loyal / Valuable Customers
14284.0,31,2,595.25,595.25,0,Regular / Moderate-Value Customers
14285.0,21,4,1910.01,1910.01,0,Regular / Moderate-Value Customers
14286.0,24,3,4628.75,4628.75,0,Regular / Moderate-Value Customers
14287.0,8,3,176.63,176.63,0,Regular / Moderate-Value Customers
14288.0,213,1,426.6,426.6,1,At-Risk / Low-Value Customers
14289.0,9,6,911.26,911.26,0,Regular / Moderate-Value Customers
14290.0,11,5,2314.65,2314.65,0,Regular / Moderate-Value Customers
14291.0,2,11,3883.25,3883.25,0,Regular / Moderate-Value Customers
14292.0,8,9,4871.93,4871.93,0,Regular / Moderate-Value Customers
14293.0,3,4,1046.56,1046.56,0,Regular / Moderate-Value Customers
14295.0,40,1,166.20000000000002,166.20000000000002,0,Regular / Moderate-Value Customers
14297.0,18,4,1305.33,1305.33,0,Regular / Moderate-Value Customers
14298.0,8,44,51527.3,51527.3,3,Loyal / Valuable Customers
14299.0,8,9,3965.62,3965.62,0,Regular / Moderate-Value Customers
14300.0,19,1,43.2,43.2,0,Regular / Moderate-Value Customers
14301.0,117,1,640.14,640.14,0,Regular / Moderate-Value Customers
14304.0,223,1,383.45,383.45,1,At-Risk / Low-Value Customers
